warehouse_id,vending_machine_id,sku_group_id,extra,remove,expiry
8,2820,19956,0,4,0
8,4821,19956,0,2,0
8,4176,19956,0,23,0
8,1248,19956,0,1,1
8,4177,19956,0,27,0
8,1257,19956,0,6,0
8,3600,19956,0,0,0
8,2780,19956,0,4,0
8,5296,19956,0,0,0
8,3354,19956,1,5,0
8,5429,19956,0,11,1
8,3792,19956,0,0,0
8,3056,19956,2,12,0
8,5431,19956,0,10,0
8,5492,19956,0,2,0
8,4749,19956,0,0,0
8,4655,19956,0,16,7
8,5427,19956,0,30,0
8,4347,19956,0,0,0
8,3507,19956,0,0,2
8,4410,19956,0,8,5
8,2446,19956,0,0,0
8,5394,19956,0,0,0
8,3359,19956,0,1,0
8,3657,19956,0,0,1
8,3793,19956,0,0,0
8,2174,19956,0,2,0
8,1995,19956,0,0,0
8,2714,19956,0,2,0
8,5422,19956,0,14,3
8,2097,19956,0,0,13
8,1342,19956,0,3,0
8,3868,19956,0,1,0
8,3327,19956,0,1,1
8,2176,19956,0,1,0
8,4178,19956,0,3,0
8,2716,19956,0,1,0
8,1250,19956,0,5,0
8,2776,19956,1,1,0
8,5424,19956,0,9,1
8,1997,19956,0,3,1
8,4343,19956,0,5,0
8,1699,19956,0,12,0
8,1823,19956,0,2,3
8,5233,19956,1,18,0
8,4169,19956,1,6,0
8,3786,19956,0,1,0
8,1824,19956,0,2,0
8,2007,19956,0,16,0
8,4534,19956,1,14,0
8,3789,19956,0,2,0
8,1697,19956,1,0,1
8,3572,19956,0,8,0
8,3346,19956,0,0,1
8,4457,19956,0,0,1
8,3856,19956,1,1,0
8,2462,19956,0,10,0
8,4358,19956,0,0,0
8,3746,19956,0,0,0
8,2853,19956,0,2,2
8,1914,19956,0,2,0
8,2460,19956,0,3,0
8,1802,19956,0,2,0
8,4952,19956,2,12,6
8,3916,19956,0,3,1
8,3858,19956,3,4,3
8,5290,19956,0,0,0
8,2701,19956,0,2,0
8,4399,19956,0,2,0
8,3518,19956,0,8,3
8,4161,19956,0,15,15
8,1047,19956,0,0,5
8,5088,19956,0,0,0
8,3234,19956,0,0,0
8,1259,19956,0,12,2
8,4733,19956,0,0,0
8,4162,19956,1,5,0
8,4567,19956,0,0,0
8,4674,19956,0,0,0
8,5288,19956,0,1,0
8,2592,19956,0,4,0
8,2435,19956,0,4,0
8,3282,19956,1,22,0
8,4967,19956,0,0,0
8,3055,19956,0,4,0
8,3249,19956,0,4,0
8,3699,19956,0,0,0
8,3642,19956,3,0,3
8,4183,19956,0,5,0
8,1139,19956,0,0,0
8,1044,19956,0,0,1
8,2113,19956,0,0,1
8,4189,19956,0,8,0
8,4388,19956,0,0,0
8,4376,19956,0,0,0
8,2745,19956,2,3,3
8,4568,19956,0,0,0
8,3641,19956,0,0,3
8,1820,19956,0,3,0
8,4966,19956,0,0,0
8,1177,19956,0,2,0
8,3997,19956,0,3,0
8,1821,19956,0,4,0
8,2425,19956,0,2,2
8,5497,19956,0,0,0
8,3353,19956,0,3,0
8,4616,19956,0,14,5
8,5026,19956,0,0,0
8,1912,19956,0,2,0
8,2703,19956,0,3,2
8,4654,19956,0,9,2
8,2333,19956,0,0,0
8,1260,19956,0,5,0
8,3347,19956,1,2,1
8,2586,19956,0,1,0
8,5284,19956,0,3,4
8,3023,19956,0,0,1
8,4179,19956,0,2,0
8,2783,19956,0,4,0
8,5495,19956,0,0,0
8,3336,19956,0,5,0
8,2175,19956,0,1,0
8,4423,19956,0,0,0
8,3794,19956,0,5,1
8,5423,19956,0,7,1
8,2596,19956,0,2,0
8,1825,19956,0,0,0
8,4173,19956,0,1,0
8,3271,19956,0,2,0
8,2600,19956,0,5,0
8,5157,19956,0,0,0
8,5028,19956,0,0,0
8,3352,19956,0,5,0
8,3027,19956,0,0,0
8,2595,19956,0,3,0
8,2345,19956,0,2,0
8,3758,19956,0,0,0
8,4907,19956,4,0,3
8,2851,19956,0,4,2
8,5168,19956,0,0,0
8,1693,19956,0,0,10
8,5234,19956,4,27,0
8,3481,19956,0,4,0
8,2502,19956,2,0,3
8,3710,19956,0,1,1
8,2782,19956,0,0,0
8,2424,19956,0,4,1
8,3795,19956,0,0,0
8,5395,19956,0,1,0
8,1299,19956,0,0,0
8,2777,19956,3,5,2
8,1339,19956,0,2,0
8,5293,19956,0,2,3
8,5496,19956,0,0,0
8,5291,19956,0,0,0
8,3776,19956,0,4,2
8,5504,19956,0,1,0
8,4181,19956,0,2,8
8,2112,19956,0,1,0
8,527,19956,0,0,0
8,4877,19956,0,0,0
8,1789,19956,0,3,0
8,2597,19956,0,2,0
8,3373,19956,0,0,0
8,2775,19956,0,4,5
8,4617,19956,0,3,4
8,3350,19956,0,2,0
8,2141,19956,0,0,3
8,2501,19956,0,3,0
8,4234,19956,0,4,8
8,4182,19956,0,10,0
8,2105,19956,0,0,1
8,3355,19956,0,15,0
8,5493,19956,5,7,1
8,2773,19956,0,0,0
8,3264,19956,0,6,0
8,4405,19956,0,0,0
8,3421,19956,0,6,0
8,4631,19956,0,0,0
8,4826,19956,0,1,0
8,5428,19956,0,4,2
8,2332,19956,1,14,4
8,4648,19956,0,4,0
8,893,19956,0,2,0
8,3870,19956,0,4,0
8,4190,19956,1,9,0
8,4637,19956,0,3,0
8,3333,19956,0,8,0
8,5107,19956,0,0,0
8,5294,19956,0,8,0
8,5430,19956,0,15,2
8,4345,19956,0,3,0
8,5031,19956,0,0,0
8,3517,19956,0,0,0
8,3785,19956,0,0,0
8,2673,19956,0,2,7
8,1698,19956,0,2,0
8,5235,19956,0,0,0
8,5425,19956,0,1,3
8,4171,19956,0,15,1
8,4557,19956,0,0,3
8,1495,19956,0,2,0
8,1258,19956,0,3,0
8,4456,19956,0,0,0
8,5491,19956,0,16,0
8,4566,19956,6,5,0
8,4180,19956,2,13,0
8,4698,19956,0,0,0
8,4402,19956,0,8,2
8,1247,19956,0,0,2
8,4556,19956,0,19,0
8,2559,19956,0,9,0
8,5025,19956,0,4,0
8,3788,19956,0,5,0
8,5289,19956,0,5,0
8,3270,19956,6,0,4
8,4389,19956,0,0,0
8,2723,19956,0,5,1
8,3996,19956,0,0,0
8,1344,19956,0,2,0
8,5232,19956,0,0,9
8,3054,19956,0,0,0
8,1709,19956,0,2,13
8,4235,19956,0,0,0
8,3175,19956,0,9,0
8,4485,19956,0,3,0
8,1748,19956,0,9,0
8,3601,19956,0,9,0
8,3019,19956,0,4,1
8,1142,19956,0,12,3
8,5295,19956,0,2,0
8,5494,19956,0,0,0
8,4632,19956,0,1,4
8,3857,19957,0,8,0
8,4399,19957,0,0,0
8,3354,19957,0,0,0
8,4179,19957,0,0,0
8,1227,19957,1,4,6
8,2446,19957,0,8,0
8,3298,19957,0,0,1
8,3272,19957,0,1,0
8,4400,19957,0,0,1
8,3270,19957,0,3,0
8,2854,19957,0,0,3
8,1804,19957,0,3,0
8,2309,19957,0,12,7
8,1958,19957,0,0,0
8,3518,19957,0,1,0
8,3657,19957,0,2,0
8,3792,19957,0,0,0
8,3396,19957,0,0,0
8,3746,19957,0,3,0
8,2745,19957,0,2,0
8,1822,19957,0,4,0
8,2853,19957,0,5,1
8,893,19957,0,0,0
8,2141,19957,0,6,0
8,3327,19957,0,0,0
8,1789,19957,0,0,0
8,2852,19957,0,2,2
8,3023,19957,1,1,0
8,2595,19957,0,4,0
8,3776,19957,0,6,0
8,2856,19957,0,0,4
8,1339,19957,0,0,0
8,3346,19957,0,0,0
8,2773,19957,0,4,0
8,3517,19957,0,0,0
8,4173,19957,0,3,3
8,4181,19957,0,0,0
8,3264,19957,2,1,0
8,3572,19957,0,2,0
8,527,19957,0,0,7
8,1912,19957,0,6,0
8,4358,19957,0,0,0
8,1802,19957,0,0,0
8,2458,19957,0,2,1
8,3710,19957,0,1,0
8,2502,19957,0,1,0
8,4359,19957,0,4,0
8,1344,19957,0,0,0
8,3789,19957,0,0,0
8,2425,19957,0,0,0
8,2176,19957,0,0,0
8,2820,19957,0,6,2
8,1342,19957,0,0,0
8,3793,19957,0,1,0
8,4178,19957,0,5,0
8,3794,19957,0,1,2
8,1250,19957,0,2,0
8,2776,19957,1,16,0
8,3786,19957,0,0,0
8,1177,19957,0,8,0
8,2332,19957,0,0,7
8,1995,19957,0,0,0
8,4177,19957,0,0,0
8,3353,19957,0,5,1
8,1139,19957,0,1,5
8,3600,19957,0,0,0
8,4347,19957,0,0,0
8,2703,19957,0,0,0
8,3352,19957,0,0,4
8,3868,19957,2,1,0
8,3791,19957,0,0,3
8,3234,19957,0,0,0
8,3507,19957,0,0,0
8,3056,19957,0,0,1
8,2460,19957,0,3,2
8,4174,19957,0,0,2
8,4169,19957,0,0,0
8,3916,19957,0,2,0
8,3333,19957,0,1,0
8,1908,19957,0,6,0
8,3996,19957,0,1,0
8,3385,19957,3,6,0
8,1142,19957,7,1,0
8,1299,19957,0,0,0
8,4176,19957,0,0,0
8,1705,19957,0,5,0
8,1248,19957,0,0,0
8,4235,19957,0,8,0
8,3332,19957,0,1,1
8,4180,19957,0,0,0
8,3336,19957,0,2,0
8,1247,19957,0,2,0
8,4190,19957,0,8,0
8,3998,19957,0,1,1
8,1260,19957,0,0,1
8,3997,19957,0,3,2
8,4182,19957,0,1,0
8,1996,19957,0,2,0
8,1823,19957,0,2,0
8,3054,19957,0,2,0
8,3870,19957,0,0,0
8,2501,19957,0,0,0
8,1748,19957,0,0,0
8,3350,19957,0,0,0
8,3175,19957,0,0,0
8,2850,19957,1,6,0
8,3481,19957,0,2,1
8,3699,19957,3,0,0
8,1820,19957,0,3,0
8,2586,19957,0,4,0
8,2175,19957,0,0,0
8,3027,19957,0,6,3
8,2778,19957,0,1,0
8,2774,19957,0,4,0
8,2597,19957,0,0,0
8,3019,19957,0,3,0
8,2714,19957,0,0,0
8,1709,19957,0,0,5
8,3601,19957,0,0,7
8,2673,19957,0,1,2
8,4234,19957,0,7,7
8,3271,19957,0,2,1
8,2779,19957,0,0,0
8,2851,19957,0,14,0
8,3920,19957,0,0,3
8,2459,19957,0,1,0
8,3641,19957,0,0,0
8,1258,19957,0,2,0
8,3282,19957,0,3,0
8,3758,19957,0,1,0
8,3128,19957,0,0,0
8,2783,19957,0,3,0
8,3869,19957,0,0,0
8,2780,19957,0,1,0
8,1907,19957,0,6,0
8,1693,19957,0,0,0
8,3355,19957,0,1,0
8,4168,19957,0,0,1
8,2435,19957,0,3,0
8,2775,19957,0,7,3
8,2559,19957,0,6,0
8,3642,19957,0,1,0
8,1697,19957,2,5,0
8,3421,19957,0,6,0
8,3127,19957,0,2,0
8,3359,19957,0,1,11
8,3795,19957,0,1,0
8,2462,19957,0,0,0
8,2781,19957,0,0,0
8,1914,19957,0,1,0
8,2716,19957,0,0,0
8,3373,19957,0,1,1
8,1254,19957,0,0,2
8,4183,19957,0,0,0
8,2007,19957,0,1,2
8,3249,19957,0,0,6
8,2333,19957,0,0,0
8,2113,19957,0,2,0
8,4079,19957,0,0,0
8,3347,19957,0,9,0
8,2723,19957,0,0,0
8,3287,19957,0,1,1
8,4343,19957,0,0,0
8,2174,19957,0,0,0
8,3055,19957,0,0,0
8,2461,19957,0,10,0
8,1824,19957,0,3,0
8,4175,19957,0,0,1
8,2112,19957,0,5,0
8,2592,19957,0,3,0
8,656,19957,0,0,0
8,4171,19957,0,0,0
8,3858,19957,0,3,5
8,2777,19957,0,3,0
8,2717,19957,0,11,0
8,4345,19957,0,0,0
8,1821,19957,0,3,0
8,1825,19957,0,5,0
8,4189,19957,0,8,1
8,3785,19957,0,0,0
8,2424,19957,0,0,0
8,1259,19957,0,2,0
8,3856,19957,0,18,0
8,1699,19957,0,2,0
8,2600,19957,0,0,0
8,1698,19957,0,0,0
8,3788,19957,0,0,1
8,2105,19957,0,3,0
8,4162,19957,0,0,0
8,2345,19957,0,1,0
8,1495,19957,1,4,4
8,3921,19957,0,0,1
8,4170,19957,0,0,3
8,1044,19957,0,1,0
8,1997,19957,0,2,0
4,2678,19963,0,0,0
4,2043,19963,0,2,0
12,4022,20027,0,4,0
12,3598,20027,0,2,0
12,4198,20027,0,4,0
13,1082,20028,0,3,0
12,3172,20028,0,0,3
13,826,20028,0,0,0
12,3557,20028,0,5,0
12,4022,20028,0,4,0
9,2622,20031,0,0,0
9,2613,20031,0,1,0
9,4765,20031,0,0,0
9,2612,20031,0,13,0
9,4761,20031,0,0,0
9,4760,20031,0,0,0
9,2607,20031,0,0,0
9,2609,20031,0,0,0
9,2608,20031,0,0,0
9,2611,20031,0,2,0
9,4762,20031,0,0,0
9,4767,20031,0,0,0
9,4759,20031,0,0,0
9,2621,20031,0,1,0
6,641,20050,0,0,0
6,5482,20050,0,0,0
6,5483,20050,0,0,0
6,4280,20050,0,0,0
6,5479,20050,0,0,0
6,946,20050,0,0,0
6,1477,20050,0,0,0
6,639,20050,0,0,0
6,620,20050,0,0,0
6,5481,20050,0,0,0
6,633,20050,0,0,0
6,611,20050,0,0,0
6,1892,20050,0,0,0
6,652,20050,0,0,0
6,631,20050,0,0,0
6,649,20050,0,0,0
6,653,20050,0,0,0
6,645,20050,0,0,0
6,606,20050,0,0,0
6,616,20050,0,0,0
6,1478,20050,0,0,0
6,942,20050,0,0,0
6,646,20050,0,0,0
6,652,20055,0,43,36
6,5481,20055,0,0,29
6,651,20055,0,24,13
6,654,20055,0,1,71
6,611,20055,0,20,10
6,616,20055,0,4,62
6,5482,20055,0,3,14
6,645,20055,0,7,35
6,608,20059,0,7,20
6,4614,20059,0,10,9
6,581,20059,0,5,19
6,569,20059,0,0,4
6,630,20059,0,12,12
6,628,20059,0,0,0
6,4878,20059,0,3,5
6,603,20059,0,1,4
6,632,20059,0,9,38
6,618,20059,0,17,50
6,4088,20059,0,2,19
1,3237,20059,0,8,49
6,613,20059,0,3,6
6,626,20059,0,3,21
6,593,20059,0,0,0
6,586,20061,0,0,0
6,571,20061,0,30,20
6,565,20061,0,31,22
6,623,20061,0,4,4
6,588,20061,0,5,17
6,609,20061,0,7,12
6,594,20061,0,10,28
6,617,20061,0,27,1
6,582,20061,0,12,33
6,2168,20061,0,25,58
6,568,20061,0,100,5
6,595,20061,0,25,22
6,589,20061,0,0,2
6,583,20061,0,38,11
6,599,20061,0,14,28
6,570,20061,0,11,16
6,597,20061,0,37,5
6,577,20061,0,41,24
6,621,20061,0,3,0
6,607,20061,0,77,4
9,1157,20111,0,1,0
9,2789,20111,0,9,0
9,856,20111,0,1,0
9,2791,20111,0,1,0
9,857,20111,0,1,0
9,954,20111,0,0,2
9,858,20111,0,2,0
9,2026,20111,0,3,0
9,1069,20111,0,5,0
9,1155,20111,0,2,0
9,859,20111,0,0,0
9,2071,20111,0,0,0
9,1160,20111,0,1,0
9,854,20111,0,1,0
9,953,20111,0,0,0
9,950,20111,0,1,0
9,951,20111,0,0,0
9,2792,20111,0,1,0
9,2790,20111,1,8,0
9,1568,20111,0,0,0
9,2900,20111,0,5,0
9,860,20111,0,2,0
9,952,20111,0,0,0
9,2787,20111,0,5,0
9,851,20111,0,9,0
9,2788,20111,1,3,0
9,857,20112,0,7,0
9,955,20112,0,0,11
9,3245,20112,0,0,7
9,2186,20112,0,6,0
9,3243,20112,0,0,13
9,920,20112,0,18,0
9,2789,20112,0,28,0
9,922,20112,0,9,0
9,3246,20112,0,4,13
9,854,20112,0,7,0
9,1154,20112,0,9,0
9,852,20112,0,0,0
9,1159,20112,0,17,0
9,950,20112,0,0,2
9,2793,20112,0,14,0
9,3241,20112,0,7,8
9,1155,20112,0,1,0
9,3043,20112,0,0,6
9,3034,20112,0,8,0
9,4612,20112,0,12,0
9,3242,20112,0,0,26
9,918,20112,0,21,0
9,2792,20112,0,7,0
9,859,20112,0,0,0
9,851,20112,0,7,0
9,3041,20112,0,0,8
9,921,20112,0,10,0
9,2026,20112,0,14,0
9,3038,20112,0,0,7
9,2791,20112,0,23,0
9,2790,20112,0,17,0
9,951,20112,0,5,0
9,5228,20112,0,0,0
9,2071,20112,0,0,0
9,5229,20112,0,0,0
9,1069,20112,0,7,0
9,855,20112,0,5,0
9,919,20112,0,20,0
9,954,20112,0,0,9
9,3345,20112,0,11,0
9,1340,20112,0,21,0
9,3035,20112,0,0,8
9,3039,20112,0,0,1
9,3244,20112,0,0,13
9,2787,20112,0,3,9
9,953,20112,0,0,0
9,1161,20112,0,0,0
9,2057,20112,0,8,0
9,3247,20112,0,8,13
2,4197,20165,0,0,0
2,5265,20165,1,0,0
2,841,20165,0,0,0
2,3122,20165,0,0,0
2,3804,20165,0,5,0
2,2398,20165,0,0,0
2,416,20165,0,8,0
12,6265,20181,0,0,0
12,5840,20186,0,0,0
12,2711,20186,0,0,0
12,6108,20186,0,0,0
13,2298,20186,0,0,0
12,2710,20186,0,0,0
13,2532,20186,0,0,0
12,4022,20186,0,0,0
74,5700,20186,0,0,0
12,3862,20186,0,3,0
12,4198,20186,0,0,0
12,3598,20186,0,0,0
12,4835,20186,0,0,0
12,2410,20186,0,0,0
13,2534,20186,0,0,0
12,4245,20186,0,0,0
13,2296,20186,0,0,0
12,3595,20186,0,0,0
12,3432,20186,0,0,0
12,3863,20186,0,8,0
12,3496,20186,0,0,0
13,2539,20186,0,0,0
13,2531,20186,0,0,0
12,6109,20186,0,0,0
12,2369,20186,0,0,0
13,2297,20186,0,0,0
12,5464,20186,0,0,0
12,3220,20186,0,0,0
12,6446,20186,0,0,0
12,5868,20186,0,0,0
12,6445,20186,0,2,0
12,3597,20186,0,0,0
12,3433,20186,0,0,0
12,4120,20186,0,0,0
12,4583,20186,0,8,0
12,4697,20186,0,0,0
12,3558,20186,0,0,0
12,6017,20186,0,0,0
13,2299,20186,0,0,0
12,4299,20186,0,0,0
13,1082,20186,0,5,0
12,4636,20186,0,0,0
12,6112,20186,0,0,0
13,2535,20186,0,0,0
12,2859,20186,0,0,0
12,5244,20186,0,0,0
12,4298,20186,0,0,0
12,6360,20186,0,3,0
12,5519,20186,1,0,0
12,4333,20186,0,0,0
13,2538,20186,0,0,0
12,6447,20186,0,0,0
13,2292,20186,0,0,0
12,6359,20186,0,0,0
12,4119,20186,0,0,0
12,2707,20186,0,0,0
12,3596,20186,0,0,0
13,1085,20186,0,0,0
13,2533,20186,0,0,0
12,3638,20186,0,0,0
12,3537,20186,0,0,0
12,3172,20186,0,0,0
13,1080,20186,0,0,0
12,4584,20186,0,2,0
12,3640,20186,0,0,0
12,4279,20186,0,0,0
12,3864,20186,0,0,0
12,6265,20186,0,0,0
12,5286,20186,0,0,0
12,5385,20186,0,0,0
12,3536,20186,0,0,0
12,5329,20186,0,0,0
12,3546,20186,0,0,0
13,1083,20186,0,0,0
12,4244,20186,0,1,0
9,4766,20187,0,0,0
15,4912,20187,0,0,0
9,1607,20187,0,0,0
9,3180,20187,0,0,0
9,1739,20187,0,0,0
9,1277,20187,0,2,0
9,2622,20187,0,0,0
9,1273,20187,0,0,0
9,3005,20187,0,0,0
9,4763,20187,0,3,0
15,5449,20187,0,0,0
9,2610,20187,0,4,0
9,2111,20187,0,1,0
9,3004,20187,0,0,0
9,3209,20187,0,0,0
9,4415,20187,0,0,0
9,3213,20187,0,0,0
9,2621,20187,0,0,0
15,1038,20187,0,0,0
9,4759,20187,0,0,0
9,2607,20187,0,0,0
9,1600,20187,0,0,0
15,1037,20187,0,0,0
9,3452,20187,0,0,0
9,2608,20187,0,3,0
9,4762,20187,0,0,0
9,3214,20187,0,1,0
9,1270,20187,0,0,0
15,1043,20187,0,0,0
9,3212,20187,0,1,0
9,1269,20187,0,1,0
9,1274,20187,0,0,0
9,3007,20187,0,0,0
9,1280,20187,0,0,0
9,2958,20187,0,0,0
9,3016,20187,0,0,0
15,4911,20187,0,0,0
15,1039,20187,0,0,0
9,4765,20187,0,0,0
9,2613,20187,0,0,0
9,1275,20187,0,0,0
9,2609,20187,0,0,0
9,1272,20187,0,1,0
9,1599,20187,0,0,0
9,1271,20187,0,0,0
9,2981,20187,0,0,0
9,2959,20187,0,0,0
9,2635,20187,0,2,0
9,2611,20187,0,0,0
15,1042,20187,0,0,0
9,4761,20187,0,0,0
9,5191,20187,0,0,0
15,1043,20272,0,6,0
9,1269,20272,0,0,0
9,3242,20273,0,0,0
9,1340,20273,0,9,0
9,2988,20273,0,1,0
9,919,20274,0,7,0
9,1340,20274,0,5,0
9,920,20274,0,4,0
9,921,20274,0,0,0
16,5087,20275,0,6,0
16,2219,20275,0,1,0
16,1965,20275,0,3,0
16,5098,20275,0,7,0
16,3530,20275,0,2,0
16,2218,20275,0,0,0
16,5086,20280,0,0,0
16,5024,20280,0,6,0
2,2929,20288,0,0,0
2,1664,20288,0,0,0
2,3506,20288,0,14,0
2,4404,20288,0,10,0
2,3049,20288,0,0,0
2,2102,20288,0,19,0
2,2033,20288,0,0,0
2,803,20288,0,0,0
2,3431,20288,0,0,0
2,3238,20288,0,5,0
2,39,20288,0,0,0
2,1112,20288,0,3,0
2,1753,20288,0,0,0
2,3000,20288,0,0,0
2,1266,20288,0,0,0
2,1197,20288,0,0,0
2,374,20288,0,0,0
2,1341,20288,0,0,0
2,3515,20288,0,0,0
2,67,20288,0,7,0
2,3896,20288,0,0,0
2,3501,20288,0,0,0
2,1492,20288,0,0,0
2,3599,20288,0,0,0
2,4448,20288,0,0,0
2,3239,20288,0,0,0
2,3279,20288,0,0,0
2,3384,20288,0,0,0
2,2603,20288,0,0,0
2,1755,20288,0,0,0
2,1392,20288,0,0,0
2,3266,20288,0,0,0
2,2963,20288,0,0,9
2,2392,20288,0,0,0
2,1589,20288,0,0,0
2,2904,20288,0,0,0
2,3519,20288,0,0,0
2,1592,20288,0,0,0
2,3554,20288,0,8,0
2,1171,20288,0,0,0
2,3525,20288,0,2,0
2,1744,20288,0,0,0
2,4018,20288,0,0,0
2,4442,20288,0,0,0
2,2279,20288,0,0,0
2,3395,20288,0,0,0
2,992,20288,0,6,0
2,1003,20288,0,0,0
2,1298,20288,0,0,0
2,3804,20288,0,0,0
2,3990,20288,0,0,0
2,3523,20288,0,5,0
2,4197,20288,0,0,0
2,4023,20288,0,0,0
2,1787,20288,0,0,0
2,1457,20288,0,0,0
2,3712,20288,0,0,0
2,895,20288,0,0,0
2,3498,20288,0,6,0
2,1073,20288,0,0,0
2,1720,20288,0,0,0
2,3443,20288,0,0,0
2,3226,20288,0,0,0
2,3447,20288,0,0,0
2,3928,20288,0,0,0
2,2666,20288,0,0,0
2,2335,20288,0,0,0
2,2886,20288,0,0,0
2,333,20288,0,0,0
2,4058,20288,0,0,0
2,4449,20288,0,0,0
2,2393,20288,0,0,0
2,257,20288,0,0,0
2,3520,20288,0,0,0
2,3442,20288,0,0,0
2,1240,20288,0,0,0
2,2956,20288,0,0,0
2,1222,20288,0,0,0
2,3499,20288,0,5,0
2,3952,20288,0,0,0
2,3259,20288,0,0,0
2,2283,20288,0,0,0
2,66,20288,0,15,0
2,135,20288,0,0,0
2,2828,20288,0,0,0
2,841,20288,0,0,0
2,788,20288,0,0,0
2,4084,20288,0,0,0
2,3190,20288,0,0,0
2,88,20288,0,0,0
2,1267,20288,0,0,0
2,2917,20288,0,0,0
2,3343,20288,0,0,0
2,4364,20288,0,0,0
2,2663,20288,0,0,0
2,3503,20288,0,0,0
2,2604,20288,0,0,0
2,2927,20288,0,0,0
2,2286,20288,0,5,0
2,3867,20288,0,0,0
2,3444,20288,0,0,0
2,4051,20288,0,6,0
2,1297,20288,0,0,0
2,459,20288,0,0,0
2,4081,20288,0,0,0
2,2338,20288,0,0,0
2,2954,20288,0,0,0
2,2919,20288,0,4,0
2,3177,20288,0,0,0
2,3122,20288,0,0,0
2,3778,20288,0,0,0
2,3283,20288,0,0,0
2,827,20288,0,0,0
2,2652,20288,0,0,0
2,2952,20288,0,0,0
2,1147,20288,0,0,0
2,828,20288,0,0,0
2,307,20288,0,0,0
2,660,20288,0,0,0
2,3278,20288,0,0,0
2,21,20288,0,0,0
2,1134,20288,0,0,0
2,76,20288,0,0,0
2,227,20288,0,0,0
2,3953,20288,0,0,0
2,125,20288,0,5,0
2,4215,20288,0,0,0
2,2897,20288,0,0,0
2,1005,20288,0,0,0
2,869,20288,0,0,0
2,4019,20288,0,0,0
2,415,20288,0,0,0
2,4024,20288,0,0,0
2,163,20288,0,0,0
2,1960,20288,0,11,0
2,357,20288,0,0,0
2,3485,20288,0,0,0
2,1062,20288,0,0,0
2,2192,20288,0,0,0
2,3438,20288,0,0,0
2,358,20288,0,0,0
2,2835,20288,0,0,0
2,4450,20288,0,9,0
2,3621,20288,0,0,0
2,1230,20288,0,4,0
2,1840,20288,0,12,0
2,3446,20288,0,0,0
2,1754,20288,0,0,0
2,2829,20288,0,0,0
2,1776,20288,0,0,0
2,834,20288,0,0,0
2,1236,20288,0,0,0
2,4196,20288,0,6,0
2,2132,20288,0,0,0
1,3021,20288,0,0,0
2,2031,20288,0,0,0
2,1178,20288,0,0,0
2,116,20288,0,0,0
2,4025,20288,0,0,0
2,3248,20288,0,0,0
2,3948,20288,0,0,0
2,416,20288,0,0,0
2,808,20288,0,0,0
2,3296,20288,0,0,0
2,1348,20288,0,0,0
2,3619,20288,0,0,0
2,2334,20288,0,0,0
2,1354,20288,0,0,0
2,4159,20288,0,0,0
2,123,20288,0,0,0
2,2826,20288,0,2,0
2,1841,20288,0,6,0
2,2402,20288,0,0,0
2,2159,20288,0,0,0
2,1957,20288,0,0,0
2,1935,20288,0,0,0
2,3445,20288,0,0,0
2,2287,20288,0,4,0
2,1103,20288,0,0,0
2,4082,20288,0,0,0
12,2050,20290,0,0,0
13,2536,20290,0,11,0
12,3432,20290,0,5,0
12,2710,20290,0,4,0
12,4636,20290,0,0,0
13,2539,20290,0,5,0
12,4015,20290,0,1,0
12,2410,20290,0,0,0
12,4697,20290,0,0,0
13,2535,20290,0,3,0
12,2369,20290,0,0,0
13,2531,20290,0,2,0
12,3434,20290,0,0,0
12,4198,20290,0,0,0
13,2540,20290,0,0,0
12,3598,20290,0,0,0
12,4584,20290,0,5,0
12,4334,20290,0,2,0
13,2297,20290,0,2,0
13,2298,20290,0,0,0
12,3558,20290,0,5,0
13,1083,20290,0,0,0
12,2711,20290,0,1,0
12,3965,20290,0,0,0
12,4072,20290,0,3,0
12,4298,20290,0,1,0
12,4119,20290,0,0,0
12,3862,20290,0,2,0
12,3496,20290,0,6,0
12,4299,20290,0,0,0
12,3557,20290,0,0,0
12,3220,20291,0,7,0
12,3433,20291,0,8,0
12,3434,20291,0,2,0
12,3640,20291,0,13,0
13,2292,20291,0,7,0
13,2531,20291,0,6,0
12,3595,20291,0,11,0
12,4120,20291,0,1,0
12,4022,20291,0,0,0
13,826,20291,0,1,0
12,2410,20291,0,6,0
13,2298,20291,0,2,0
13,2535,20291,0,7,0
12,4119,20291,0,0,0
12,4334,20291,0,0,0
12,3965,20291,0,5,0
12,2369,20291,0,1,0
12,3596,20291,0,4,1
12,3639,20291,0,5,0
13,2533,20291,0,8,0
12,4299,20291,0,0,0
12,3597,20291,0,0,0
12,3863,20291,0,5,1
12,3496,20291,0,1,0
13,2532,20291,0,2,0
12,3864,20291,0,1,0
12,4298,20291,0,0,0
13,2538,20291,0,3,0
12,2707,20291,0,4,0
12,2050,20291,0,1,0
12,2711,20291,0,2,0
13,2539,20291,0,12,0
12,3558,20291,0,0,0
12,3537,20291,0,28,0
13,1085,20291,0,2,0
12,4015,20291,0,2,0
12,3536,20291,0,5,0
13,2297,20291,0,4,0
12,4584,20291,1,2,0
12,4663,20291,0,1,0
11,4779,20291,0,0,0
12,4583,20291,0,1,0
12,2710,20291,0,6,0
12,3753,20291,0,2,0
12,4017,20291,0,2,0
12,3862,20291,0,7,0
12,4198,20291,0,0,0
12,3495,20291,0,7,0
12,4697,20291,0,2,0
13,2534,20291,0,4,0
12,3637,20291,0,7,0
