mvid,mrp,offer_price,zoho_id,vendor_price,variant_id,variant_name,product_id,product_name,brand_id,brand_name
"30,730",80,80,201333000040949002,37.14,7790,3 Sisters Indie Sodas Jeera Masala Rs 80,"5,402",3 Sisters Indie Sodas Jeera Masala Rs 80,"2,258",3 sisters soda
"30,731",30,30,201333000040948002,22.5,9319,Snickers Almond Rs 30,"6,849",Snickers Almond Rs 30,"1,856",Snickers 
"30,738",25,25,201333000040964001,14.51,9825,Nuttoz Roasted Cashew Rs 25,"7,328",Nuttoz Roasted Cashew Rs 25,"2,406",Nuttoz
"30,748",50,50,201333000040948144,31.25,9851,Farmley Cream & Onion Makhana Rs 50,"7,350",Farmley Cream & Onion Makhana Rs 50,"2,056",Farmley
"30,782",50,50,201333000041010089,32.14,9856,Crizpo Banana Chips Creamy Cheddar Rs 50,"7,355",Crizpo Banana Chips Creamy Cheddar Rs 50,"2,337",Crizpo
"30,810",20,20,201333000041069039,12.5,8775,Makino Tandoori Peanuts Rs 20,"6,308",Makino Tandoori Peanuts Rs 20,16,Makino
"30,811",20,20,201333000041072001,12.5,8777,Makino Garlic Peanuts Rs 20,"6,310",Makino Garlic Peanuts Rs 20,16,Makino
"30,813",20,20,201333000041057242,12.5,5364,Puzzles Nut Crackers Rs 20 ,"3,158",Puzzles Nut Crackers Rs 20,"2,044",Budhani Bros
"30,814",20,20,201333000041058076,12.5,6285,Puzzles Party Mix Rs 20,"3,970",Puzzles Party Mix Rs 20,"1,781",Puzzles
"30,815",20,20,201333000041058147,12.5,5364,Puzzles Nut Crackers Rs 20 ,"3,158",Puzzles Nut Crackers Rs 20,"2,044",Budhani Bros
"30,816",20,20,201333000041059002,12.5,6285,Puzzles Party Mix Rs 20,"3,970",Puzzles Party Mix Rs 20,"1,781",Puzzles
"30,817",20,20,201333000041078013,12.5,5364,Puzzles Nut Crackers Rs 20 ,"3,158",Puzzles Nut Crackers Rs 20,"2,044",Budhani Bros
"30,818",20,20,201333000041057313,12.5,6285,Puzzles Party Mix Rs 20,"3,970",Puzzles Party Mix Rs 20,"1,781",Puzzles
"30,820",15,15,201333000041062147,8.04,5007,Kurkure Lehar Mast Masala Rs 15,"2,801",Kurkure Rs 15,"1,559",Kurkure
"30,821",80,80,201333000041111001,37.14,7790,3 Sisters Indie Sodas Jeera Masala Rs 80,"5,402",3 Sisters Indie Sodas Jeera Masala Rs 80,"2,258",3 sisters soda
"30,822",80,80,201333000041072072,37.14,7791,3 Sisters Indie Sodas Kala Khatta Rs 80,"5,403",3 Sisters Indie Sodas Kala Khatta Rs 80,"2,258",3 sisters soda
"30,824",50,50,201333000041061627,31.35,4858,Mars Snickers ,"2,677",Mars Snickers Rs 10,"1,508",Mars Chocolates
"30,827",40,40,201333000041140877,18.21,9867,Meow Crispy Tomatino Salsa Rs 40,"7,366",Meow Crispy Tomatino Salsa Rs 40,"2,399",Meow
"30,828",99,99,201333000041131104,82.23,9868,Horlicks Rs 99,"7,367",Horlicks Rs 99,"1,853",Horlicks 
"30,835",20,20,201333000041144099,18,7307,Maaza Rs 20,"4,916",Maaza Rs 20,"1,572",Maaza
"30,838",80,80,201333000041138007,40.63,9853,Hydroshark Lime Drink Rs 80,"7,352",Hydroshark Lime Drink Rs 80,"2,473",Hydroshark
"30,839",80,80,201333000041136068,40.63,9853,Hydroshark Lime Drink Rs 80,"7,352",Hydroshark Lime Drink Rs 80,"2,473",Hydroshark
"30,851",30,30,201333000041181002,26.22,9197,Farmley Makhana Munchies,"6,729",Farmley Makhana Munchies Rs 30,"2,056",Farmley
"30,855",10,10,201333000041197001,6.73,5934,Britannia Treat Wafers Choco Rs 10,"3,640",Britannia Treat Wafers Choco Rs 10,"1,455",Britannia
"30,856",10,10,201333000041195003,6.43,3854,Britannia Potazos Masti Masala Rs 10,"1,634",Good Day,"1,455",Britannia
"30,857",20,20,201333000041188074,12.5,9780,Winkies Choco & Hazelnut Cake Rs 20,"7,287",Winkies Choco & Hazelnut Cake Rs 20,"1,719",Winkies
"30,858",20,20,201333000041197073,12.5,9874,Bhikharam Chandmal Chat Patta Muri ,"6,939",Bhikharam Chandmal Chat Patta Rs 20,"2,364",Bhikharam Chandmal
"30,859",30,30,201333000041195074,26.22,9875,Farmley Masala Munchies Rs 30,"5,323",Farmley Masala Munchies Rs 30,"2,056",Farmley
"30,862",20,20,201333000041191973,12.5,8789,Makino Nimbu Pudina Peanuts Rs 20,"6,322",Makino Nimbu Pudina Peanuts Rs 20,16,Makino
"30,863",16,16,201333000041199190,12,9879,Swashray Methi Puri Rs 16,"1,548",Swashray Methi Pori,"1,666",Swashray
"30,864",20,20,201333000041198418,12.5,9269,Cheddar Cheese Popcorn Rs 30,"6,799",Cheddar Cheese Popcorn Rs 30,"2,195",The Theatre Project
"30,865",20,20,201333000041189254,12.5,9267,Piri Piri And Lime Popcorn Rs 30,"6,797",Piri Piri And Lime Popcorn Rs 30,"2,195",The Theatre Project
"30,866",80,80,201333000041181180,40.63,9854,Hydroshark Mango Drink Rs 80,"7,353",Hydroshark Mango Drink Rs 80,"2,473",Hydroshark
"30,872",80,80,201333000041220001,40.63,9853,Hydroshark Lime Drink Rs 80,"7,352",Hydroshark Lime Drink Rs 80,"2,473",Hydroshark
"30,873",80,80,201333000041221001,40.63,9854,Hydroshark Mango Drink Rs 80,"7,353",Hydroshark Mango Drink Rs 80,"2,473",Hydroshark
"30,881",55,55,201333000041218172,33.94,2239,Cadbury Chocolate Rs 50,"1,268",Cadbury Chocolates,"1,457",Cadbury
"30,882",25,25,201333000041237002,14.51,9825,Nuttoz Roasted Cashew Rs 25,"7,328",Nuttoz Roasted Cashew Rs 25,"2,406",Nuttoz
"30,883",80,80,201333000041238001,57.15,9876,A2B Ellu Murukku Rs 80,"7,373",A2B Ellu Murukku Rs 80,"1,778",A2B
"30,884",90,90,201333000041239001,64.29,9877,A2B Andhra Murukku Rs 90,"7,374",A2B Andhra Murukku Rs 90,"1,778",A2B
"30,885",90,90,201333000041217106,64.29,9878,A2B Seedai Rs 90,"7,375",A2B Seedai Rs 90,"1,778",A2B
"30,887",10,10,201333000041220124,6.78,1960,Britannia 5050 Maska Chaska ,"1,504",Britannia 5050 Maska Chaska Rs 10,"1,455",Britannia
"30,888",10,10,201333000041218268,6.7,894,Britannia Nutri Choice Digestive Rs 10,792,BRITANNIA NUTRI CHOICE BISCUITS - DIGESTIVE MRP-10,"1,455",Britannia
"30,889",10,10,201333000041225329,6.7,1425,Britannia 50 50 Time Pass-Rs 10,632,Britannia Bourbon-Rs 10,"1,455",Britannia
"30,890",25,25,201333000041229072,22.5,9896,Amul Lassi 25,"3,134",lassi Rs 20,"1,434",Amul
