sku_id,variant_id,mapper_variant_id,mapper_variant_name
29107,8244,935,Lays - American Style Cream and Onion 
29108,8271,1608,Makino Nacho Chips Jalapeno 
29109,8276,3092,Alo Frut Kiwi Rs 30
29111,8280,8279,Lotus Thandai Badam Milk 
29112,8281,8279,Lotus Thandai Badam Milk 
29113,8509,1743,Act 2 Popcorn Butter
29115,8705,8705,Govind Dhai Rs 10
29119,1170,430,Haldiram's Moong Dal Rs 10 
29120,1171,430,Haldiram's Moong Dal Rs 10 
29121,1172,430,Haldiram's Moong Dal Rs 10 
29124,1298,430,Haldiram's Moong Dal Rs 10 
29125,1551,1170,Haldirams NGP Salted Peanut 
29128,1303,1302,Born Reborn Oats & Jowar Garlic Zen Rs 30
29131,1622,1606,BRB Popped Potato Chips Pasta Cheese 
29132,1624,1606,BRB Popped Potato Chips Pasta Cheese 
29133,1885,1606,BRB Popped Potato Chips Pasta Cheese 
29135,2087,2087,Maggi Masala Single Pack Rs14
29136,3275,2584,Paper Boat Chocolate Milkshake Rs35
29137,2455,2455, Cranberry Protein Bar Rs100
29140,2552,143,Minute Maid Mixed Fruit Rs 10
29142,2619,2418,Garden Onion Pakoda Rs 20
29145,2878,2418,Garden Onion Pakoda Rs 20
29151,2881,2881,Max Protein Choco Coconut Rs50
29152,2882,2881,Max Protein Choco Coconut Rs50
29154,3859,2550,Max Protein Desi Masala Rs45
29163,3030,2295,EGO Sweet Potato Mexican Twist Rs 40
29166,2225,2216,Frussh Mango Orange Juice Rs 40
29169,3104,2047,Nourish Organics Lime Chia Bar Rs 60
29171,3236,3236,Proto Coconut Water Rs 50
29175,3299,318,Coke Zero
29178,3314,1243,RedBull Rs 125
29179,3552,1243,RedBull Rs 125
29180,1609,1609,Makino Nacho Chips Cheese 
29182,8131,1170,Haldirams NGP Salted Peanut 
29183,3619,73,Cavin's Lassi
29184,8131,1170,Haldirams NGP Salted Peanut 
29185,7183,1170,Haldirams NGP Salted Peanut 
29186,2452,130,Choco Chips Cookies
29187,604,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
29188,7678,2448,Too Yumm American Style Cream & Onion Chips
29189,1592,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
29190,1783,1767,Little hearts 75gm
29191,8155,1270,Haldiram's Khatta Meetha Rs 30
29192,5996,130,Choco Chips Cookies
29195,3674,2456,Unibic Choco Chip Cookies Rs 40
29199,1931,663,Britannia Veg Cake Chocolate Rs 20
29200,848,318,Coke Zero
29204,8275,3092,Alo Frut Kiwi Rs 30
29205,9499,9499,Anmol E time Elaichi Rs 40
29207,5149,678,Britannia Bourbon-Rs 10
29214,0,0,Unknown/Unmapped
29219,9154,1482,Parle Agro Appy Fizz 
29222,61,61,Paper Boat Lychee Ras Rs 20
29223,94,94,Maaza Tetrapack Rs 10
29228,126,126,Coke Regular Pet 250ml Rs 20
29229,132,132,Maggi Masala 
29231,0,0,Unknown/Unmapped
29236,230,61,Paper Boat Lychee Ras Rs 20
29237,231,61,Paper Boat Lychee Ras Rs 20
29238,232,61,Paper Boat Lychee Ras Rs 20
29241,296,291,Lay's American style Cream & Onion Rs 10
29248,474,474,Snickers Almond Rs 25
29249,478,478,Kit Kat Rs 25
29252,512,61,Paper Boat Lychee Ras Rs 20
29285,848,318,Coke Zero
29298,947,935,Lays - American Style Cream and Onion 
29301,992,401,Bingo - Potato Chips Masala
29302,993,769,Cadbury Dairy Milk Rs.10
29304,997,46,Paper Boat Coconut Water
29307,1026,678,Britannia Bourbon-Rs 10
29309,1071,430,Haldiram's Moong Dal Rs 10 
29313,1120,1120,Fanta Can 
29314,1121,252,Thumps Up Can
29316,1170,430,Haldiram's Moong Dal Rs 10 
29317,1172,430,Haldiram's Moong Dal Rs 10 
29318,1174,430,Haldiram's Moong Dal Rs 10 
29321,1292,935,Lays - American Style Cream and Onion 
29322,1298,430,Haldiram's Moong Dal Rs 10 
29323,1300,61,Paper Boat Lychee Ras Rs 20
29325,0,0,Unknown/Unmapped
29334,1380,430,Haldiram's Moong Dal Rs 10 
29340,1432,678,Britannia Bourbon-Rs 10
29344,1441,401,Bingo - Potato Chips Masala
29365,1473,320,Unibic Choco Hazelnut Cookies Rs 10
29367,1475,430,Haldiram's Moong Dal Rs 10 
29370,1479,395,Too Yum- Multigrain Chips
29392,1557,139,Nestle Classic Chocolate 
29402,0,0,Unknown/Unmapped
29411,1638,1059,Cavin's Spiced Butter Milk Rs 15
29412,1639,430,Haldiram's Moong Dal Rs 10 
29447,1834,139,Nestle Classic Chocolate 
29452,1839,769,Cadbury Dairy Milk Rs.10
29495,1931,663,Britannia Veg Cake Chocolate Rs 20
29503,1959,1959,Snickers Rs 20
29504,1960,678,Britannia Bourbon-Rs 10
29506,1964,693,Snickers
29521,1981,474,Snickers Almond Rs 25
29522,1982,1467, Snickers Fruit & Nut Rs 50
29523,0,0,Unknown/Unmapped
29529,1606,1606,BRB Popped Potato Chips Pasta Cheese 
29530,3679,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
29531,5090,5090,Rewynd Khakhra Methi Thepla 40g Rs 20
29532,3316,130,Choco Chips Cookies
29533,8280,8279,Lotus Thandai Badam Milk 
29534,1931,663,Britannia Veg Cake Chocolate Rs 20
29535,3327,318,Coke Zero
29536,7088,7088,Dates Bites Sachet Rs 40
29537,8279,8279,Lotus Thandai Badam Milk 
29538,4024,61,Paper Boat Lychee Ras Rs 20
29541,9490,9191,Nuttoz Roasted Peanuts Rs 20
29542,9195,9191,Nuttoz Roasted Peanuts Rs 20
29543,9433,9191,Nuttoz Roasted Peanuts Rs 20
29545,9194,9191,Nuttoz Roasted Peanuts Rs 20
29546,9502,9191,Nuttoz Roasted Peanuts Rs 20
29549,9433,9191,Nuttoz Roasted Peanuts Rs 20
29550,9503,9191,Nuttoz Roasted Peanuts Rs 20
29551,9504,9191,Nuttoz Roasted Peanuts Rs 20
29552,9433,9191,Nuttoz Roasted Peanuts Rs 20
29555,9432,9191,Nuttoz Roasted Peanuts Rs 20
29556,9505,9191,Nuttoz Roasted Peanuts Rs 20
29559,9506,9191,Nuttoz Roasted Peanuts Rs 20
29560,9364,9364,Nuttoz Coconut Chikki Rs 10
29561,9433,9191,Nuttoz Roasted Peanuts Rs 20
29562,9498,9191,Nuttoz Roasted Peanuts Rs 20
29563,8562,1994,Amul Dark Chocolate
29564,9511,9511,Predator Energy 
29565,4500,4499,Coca Cola Monster Energy
29566,7693,73,Cavin's Lassi
29576,4336,4335,Townbus Madras Mixture
29586,6109,5879,Townbus Bombay Mixture
29587,0,0,Unknown/Unmapped
29589,8509,1743,Act 2 Popcorn Butter
29590,4214,130,Choco Chips Cookies
29597,3823,478,Kit Kat Rs 25
29598,2241,1301,Maggi Cuppa Noodles Masala 
29600,2412,2412,Nescafe Chilled Latte Rs 45
29602,5959,663,Britannia Veg Cake Chocolate Rs 20
29603,894,678,Britannia Bourbon-Rs 10
29604,1315,678,Britannia Bourbon-Rs 10
29619,3133,2553,Bauli Moonfills Vanilla Rs20
29620,3135,2553,Bauli Moonfills Vanilla Rs20
29621,7215,7214,The Theatre Project Popcorn Cheddar Cheese Rs 20
29622,1624,1606,BRB Popped Potato Chips Pasta Cheese 
29623,4545,4545,Snickers chocolate bar Rs 50
29624,5345,1023,Britannia Chocolate Shake Rs 35
29637,8502,2330,Bikano Bikaneri Bhujia 
29638,2330,2330,Bikano Bikaneri Bhujia 
29639,7099,2330,Bikano Bikaneri Bhujia 
29640,5590,2330,Bikano Bikaneri Bhujia 
29641,9518,2330,Bikano Bikaneri Bhujia 
29642,5589,2330,Bikano Bikaneri Bhujia 
29643,8279,8279,Lotus Thandai Badam Milk 
29644,8280,8279,Lotus Thandai Badam Milk 
29645,3823,478,Kit Kat Rs 25
29646,1301,1301,Maggi Cuppa Noodles Masala 
29647,2744,2087,Maggi Masala Single Pack Rs14
29648,2412,2412,Nescafe Chilled Latte Rs 45
29649,0,0,Unknown/Unmapped
29650,3619,73,Cavin's Lassi
29651,4125,80,Cavin's Spiced ButterMilk
29652,3768,80,Cavin's Spiced ButterMilk
29653,3793,80,Cavin's Spiced ButterMilk
29654,794,678,Britannia Bourbon-Rs 10
29655,4715,663,Britannia Veg Cake Chocolate Rs 20
29656,5959,663,Britannia Veg Cake Chocolate Rs 20
29657,822,678,Britannia Bourbon-Rs 10
29659,1315,678,Britannia Bourbon-Rs 10
29662,7709,5494,Farmley Roasted Makhana Cream And Onion Rs 30
29663,5494,5494,Farmley Roasted Makhana Cream And Onion Rs 30
29664,5495,5494,Farmley Roasted Makhana Cream And Onion Rs 30
29665,6560,5351,Puzzles Aloo Bhujia Rs 10
29666,5414,5351,Puzzles Aloo Bhujia Rs 10
29667,6030,5351,Puzzles Aloo Bhujia Rs 10
29668,9088,9083,Meow Crispy Himalayan Pink Salt Rs 30
29669,9085,9083,Meow Crispy Himalayan Pink Salt Rs 30
29670,9084,9083,Meow Crispy Himalayan Pink Salt Rs 30
29672,5983,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
29673,3679,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
29674,1174,430,Haldiram's Moong Dal Rs 10 
29675,61,61,Paper Boat Lychee Ras Rs 20
29676,474,474,Snickers Almond Rs 25
29678,401,401,Bingo - Potato Chips Masala
29679,1183,401,Bingo - Potato Chips Masala
29680,4709,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
29681,0,0,Unknown/Unmapped
29685,9154,1482,Parle Agro Appy Fizz 
29686,2713,678,Britannia Bourbon-Rs 10
29691,0,0,Unknown/Unmapped
29693,1994,1994,Amul Dark Chocolate
29695,2448,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
29696,7723,1623,Cadbury Dairy Milk Chocolate Rs 50
29697,6477,1170,Haldirams NGP Salted Peanut 
29706,5495,5494,Farmley Roasted Makhana Cream And Onion Rs 30
29707,5494,5494,Farmley Roasted Makhana Cream And Onion Rs 30
29708,3096,3096,Alo Frut Coconut Water Rs 50
29710,5494,5494,Farmley Roasted Makhana Cream And Onion Rs 30
29711,3096,3096,Alo Frut Coconut Water Rs 50
29712,3823,478,Kit Kat Rs 25
29713,4571,4571,Maggi Cup Noodles Delicious masala flavour
29715,2412,2412,Nescafe Chilled Latte Rs 45
29717,4715,663,Britannia Veg Cake Chocolate Rs 20
29718,5959,663,Britannia Veg Cake Chocolate Rs 20
29725,4732,139,Nestle Classic Chocolate 
29727,3704,109,Real Mixed Fruit Juice Rs 20
29729,4962,4851,Kerala Banana Chips Desi Masala Rs 20
29730,1298,430,Haldiram's Moong Dal Rs 10 
29731,5268,1023,Britannia Chocolate Shake Rs 35
29732,7424,1170,Haldirams NGP Salted Peanut 
29733,8127,2016,Haldirams NGP Punjabi Tadka Rs 35
29734,5420,261,McVitie's Digestive Biscuits
29735,7012,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
29737,9501,9364,Nuttoz Coconut Chikki Rs 10
29738,9501,9364,Nuttoz Coconut Chikki Rs 10
29739,9501,9364,Nuttoz Coconut Chikki Rs 10
29746,3013,3012,Cadbury Oreo Choco Creme Rs 30
29747,9154,1482,Parle Agro Appy Fizz 
29748,8271,1608,Makino Nacho Chips Jalapeno 
29749,9539,8897,Julies Banana Sandwich Rs 20
29750,9538,8897,Julies Banana Sandwich Rs 20
29751,8897,8897,Julies Banana Sandwich Rs 20
29753,9537,766,Amul Rose Lassi Rs 20 
29754,4841,766,Amul Rose Lassi Rs 20 
29755,7090,766,Amul Rose Lassi Rs 20 
29756,5847,766,Amul Rose Lassi Rs 20 
29757,1817,690,Amul Lassi Rs 15
29758,3505,172,Cadbury Fruit and Nut 
29760,3787,769,Cadbury Dairy Milk Rs.10
29761,7347,922,Maaza 
29762,7486,115,Coke Diet Can Rs 35
29767,7727,1048,Balaji Wafers Pizzy Masala Rs 10
29770,8109,1048,Balaji Wafers Pizzy Masala Rs 10
29772,7522,1048,Balaji Wafers Pizzy Masala Rs 10
29773,1801,1048,Balaji Wafers Pizzy Masala Rs 10
29774,7731,1048,Balaji Wafers Pizzy Masala Rs 10
29782,7985,1048,Balaji Wafers Pizzy Masala Rs 10
29785,9540,1048,Balaji Wafers Pizzy Masala Rs 10
29799,0,0,Unknown/Unmapped
29802,3297,290,Kurkure Masala Munch 
29804,694,694,Frooti 
29808,0,0,Unknown/Unmapped
29820,4977,4977,Veggie Mint Sauce Sandwich
29821,7935,7935,Coleslaw Sandwich SPL
29822,2069,2068,Veggie Mint Sauce Sandwich
29823,8540,8540,Aloo Masala Sandwich 
29825,7214,7214,The Theatre Project Popcorn Cheddar Cheese Rs 20
29828,1823,678,Britannia Bourbon-Rs 10
29830,0,0,Unknown/Unmapped
29833,9542,7072,Priyagold Cashew Cookies Rs 10
29834,8608,7072,Priyagold Cashew Cookies Rs 10
29835,9543,9543,Priyagold choco gold fruit nut
29836,9544,9544,Priyagold magic fruit cake
29849,7214,7214,The Theatre Project Popcorn Cheddar Cheese Rs 20
29851,6109,4335,Townbus Madras Mixture
29852,8406,177,Minute Maid Pulpy Orange
29854,2062,1494,Britannia Treat Croissant Vanilla Rs15
29855,9545,6322,Cream bell kesar badam
29856,2063,1494,Britannia Treat Croissant Vanilla Rs15
29869,9549,1048,Balaji Wafers Pizzy Masala Rs 10
29873,7214,7214,The Theatre Project Popcorn Cheddar Cheese Rs 20
29883,7487,4499,Coca Cola Monster Energy
29884,8886,1048,Balaji Wafers Pizzy Masala Rs 10
29885,5536,764,Amul Milk Chocolate Rs 25
29886,8682,2360,Real Koolerz Mango Rs 10
29887,9551,1048,Balaji Wafers Pizzy Masala Rs 10
29890,3936,430,Haldiram's Moong Dal Rs 10 
29891,9553,430,Haldiram's Moong Dal Rs 10 
29892,9552,430,Haldiram's Moong Dal Rs 10 
29895,9557,224,Amul Kool Cafe Rs 30
29901,9565,9558,Corn Makhani Sauce Sandwich 
29902,9564,9561,Veggie Mint Sauce Sandwich 
29903,9563,9563,Coleslaw Sandwich SPL 
29904,9562,9562,Corn Capsicum Tandoori Sandwich 
29905,9561,9561,Veggie Mint Sauce Sandwich 
29906,9560,9558,Corn Makhani Sauce Sandwich 
29907,9559,9559,Sweet Corn Mayo Sandwich
29908,9558,9558,Corn Makhani Sauce Sandwich 
29911,2076,430,Haldiram's Moong Dal Rs 10 
29913,2138,430,Haldiram's Moong Dal Rs 10 
29915,2142,126,Coke Regular Pet 250ml Rs 20
29916,2175,185,Thums UP CHARGED Rs 20
29918,589,395,Too Yum- Multigrain Chips
29922,2197,430,Haldiram's Moong Dal Rs 10 
29923,2198,430,Haldiram's Moong Dal Rs 10 
29924,2199,430,Haldiram's Moong Dal Rs 10 
29925,2202,430,Haldiram's Moong Dal Rs 10 
29926,2203,668,Maaza Pet Bottle Rs 20
29927,2220,693,Snickers
29929,2259,935,Lays - American Style Cream and Onion 
29930,2745,430,Haldiram's Moong Dal Rs 10 
29932,3281,291,Lay's American style Cream & Onion Rs 10
29934,4391,430,Haldiram's Moong Dal Rs 10 
29936,5198,147,Snickers Rs 35
29939,8271,1608,Makino Nacho Chips Jalapeno 
29950,0,0,Unknown/Unmapped
29952,2448,2448,Too Yumm American Style Cream & Onion Chips
29965,1171,430,Haldiram's Moong Dal Rs 10 
29973,4407,46,Paper Boat Coconut Water
29983,8464,8464,Aadishwar Cholai Laddu Navratri Special Rs 24
29984,8467,8467,Aadishwar Yellow Banana Chips Navratri Special Rs 39
29985,8468,8464,Aadishwar Cholai Laddu Navratri Special Rs 24
30000,9584,4063,BiskFarm Masala Chatpata Bhel  Rs 10
30001,9583,4063,BiskFarm Masala Chatpata Bhel  Rs 10
30002,9582,4063,BiskFarm Masala Chatpata Bhel  Rs 10
30003,9581,4063,BiskFarm Masala Chatpata Bhel  Rs 10
30004,9580,4063,BiskFarm Masala Chatpata Bhel  Rs 10
30005,9579,4063,BiskFarm Masala Chatpata Bhel  Rs 10
30007,7004,4063,BiskFarm Masala Chatpata Bhel  Rs 10
30028,0,0,Unknown/Unmapped
30034,1592,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
30035,9598,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
30042,8300,130,Choco Chips Cookies
30048,3025,663,Britannia Veg Cake Chocolate Rs 20
30080,9083,9083,Meow Crispy Himalayan Pink Salt Rs 30
30087,7864,4545,Snickers chocolate bar Rs 50
30088,7864,4545,Snickers chocolate bar Rs 50
30093,1581,678,Britannia Bourbon-Rs 10
30094,1822,678,Britannia Bourbon-Rs 10
30095,9617,3636,Vada Pav SPL 
30096,0,0,Unknown/Unmapped
30098,8464,8464,Aadishwar Cholai Laddu Navratri Special Rs 24
30099,8467,8467,Aadishwar Yellow Banana Chips Navratri Special Rs 39
30100,8468,8468,Aadishwar Salted Potato Chips Navratri Special Rs 19
30104,0,0,Unknown/Unmapped
30127,2912,2330,Bikano Bikaneri Bhujia 
30143,9613,95,Parle Appy Rs 10
30144,9632,95,Parle Appy Rs 10
30148,9640,401,Bingo - Potato Chips Masala
30161,4502,130,Choco Chips Cookies
30164,7087,690,Amul Lassi Rs 15
30168,6482,6482,Tong Garden Onion & Garlic Small Green Peas 
30169,3350,3096,Alo Frut Coconut Water Rs 50
30171,9646,6482,Tong Garden Onion & Garlic Small Green Peas 
30173,9648,6482,Tong Garden Onion & Garlic Small Green Peas 
30174,9649,6482,Tong Garden Onion & Garlic Small Green Peas 
30175,9650,6482,Tong Garden Onion & Garlic Small Green Peas 
30178,9648,6482,Tong Garden Onion & Garlic Small Green Peas 
30180,8472,3096,Alo Frut Coconut Water Rs 50
30181,3350,3096,Alo Frut Coconut Water Rs 50
30185,9652,1606,BRB Popped Potato Chips Pasta Cheese 
30186,9651,1606,BRB Popped Potato Chips Pasta Cheese 
30187,9652,1606,BRB Popped Potato Chips Pasta Cheese 
30188,9651,1606,BRB Popped Potato Chips Pasta Cheese 
30189,9652,1606,BRB Popped Potato Chips Pasta Cheese 
30190,9651,1606,BRB Popped Potato Chips Pasta Cheese 
30191,9652,1606,BRB Popped Potato Chips Pasta Cheese 
30194,9660,9656,Kakaji Bikaneri Bhujia Rs 10
30195,9659,9655,Kakaji Cream & Onion Chips 
30196,9658,9656,Kakaji Bikaneri Bhujia Rs 10
30197,9657,9655,Kakaji Cream & Onion Chips 
30198,9656,9656,Kakaji Bikaneri Bhujia Rs 10
30199,9655,9655,Kakaji Cream & Onion Chips 
30200,7088,7088,Dates Bites Sachet Rs 40
30201,9577,891,RiteBite Peanut Butter
30212,4863,190,Pepsi Black
30214,5628,4650, Orsl Plus Rs 30
30216,4650,4650, Orsl Plus Rs 30
30217,7053,2033,Anmol Romanzo Choco Filled Cookies Rs 10
30218,9669,2033,Anmol Romanzo Choco Filled Cookies Rs 10
30221,3964,678,Britannia Bourbon-Rs 10
30224,120,109,Real Mixed Fruit Juice Rs 20
30273,0,0,Unknown/Unmapped
30280,9319,4036,Snickers Kesar Pista Stick Rs 30
30295,8837,4036,Snickers Kesar Pista Stick Rs 30
30309,5495,5494,Farmley Roasted Makhana Cream And Onion Rs 30
30317,0,0,Unknown/Unmapped
30332,5117,678,Britannia Bourbon-Rs 10
30335,1119,1054,Cavins Strawberry Milk Shake Rs 35
30336,9502,9191,Nuttoz Roasted Peanuts Rs 20
30338,5354,5069,Lahori Jeera Rs 10
30341,7072,7072,Priyagold Cashew Cookies Rs 10
30343,9083,9083,Meow Crispy Himalayan Pink Salt Rs 30
30344,4068,4068,Alo Frut Orange Rs 30
